segment_id,lon,lat,robinson_x,robinson_y
13,7.79371845149955,45.374120142091506,658414.6433201048,4844395.175513581
13,8.226337753147837,45.49560789287804,694453.1400090551,4857155.761056837
13,8.858619757257477,45.49961735697469,747811.172708996,4857576.82873541
13,9.380412470574463,45.390488639523014,792380.6406723339,4846114.6963199815
13,10.680003161259718,45.409273299660285,902057.2733179267,4848087.944866549
13,11.435411335948523,45.38643209498404,965993.7843768157,4845688.560726562
13,12.190142877136223,45.3586158699148,1029921.5280038245,4842766.373645434
13,13.30532841009118,45.58955433156659,1122574.7361568862,4867020.679684143
13,14.536125083176884,45.61873808302399,1226200.7192429213,4870084.633827117
13,15.866974734864579,45.657806198614566,1338148.2287830126,4874185.951771996
13,16.872050752118735,45.75752418329032,1422050.8288730197,4884652.230351554
13,17.47207916060804,46.03346471226773,1470148.9694057375,4913599.56226541
13,17.721175523003584,46.57236667867614,1486169.0810186237,4970066.888908673
13,17.243065620469213,47.052131175288515,1441748.074935161,5020261.279567779
13,17.173126823182862,47.473465197094434,1432077.2415499932,5064280.416127768
13,17.5132193338312,47.761518762267734,1457747.9698019277,5094340.358283118
13,18.099520322660812,47.693523166814714,1507208.0261929736,5087247.235752967
13,18.987795266294363,47.35674173978063,1584578.9906439586,5052091.613778563
13,20.149725960952093,47.221565271631164,1682985.0343614777,5037970.1316019315
13,20.944031762004798,47.25667459595878,1748940.328668707,5041638.485435298
13,21.69313626444024,47.26154215247759,1811438.8369201925,5042147.033542054
13,22.442309431676197,47.26152733355992,1873997.1118395012,5042145.485316768
13,23.200108298841155,47.22697831780089,1937698.7788115256,5038535.733735849
13,23.878591333664552,46.965465167790995,1997652.3876860319,5011199.507754372
13,24.060175205163358,46.52374461162453,2018391.155851941,4964975.824855678
13,24.009463127176843,46.04934643867793,2020026.2599112308,4915264.9406848345
13,23.666049325110034,45.87524243327729,1993250.8343592365,4897004.098794452
13,23.069860457182298,45.93699144651617,1942306.0030374594,4903481.6456572525
13,22.525071874895733,45.837346735816,1897590.9552611965,4893028.241790385
13,22.19783318118933,45.562055872395625,1873149.85439129,4864133.440608912
13,22.077832510767813,45.05645536592062,1868701.836926936,4811009.754400349
13,22.13240544080354,44.45773091421634,1880012.7963790642,4748014.369727124
13,22.59136878493562,43.87182917852171,1925623.7796739156,4686277.766611042
13,23.29554850031499,43.52023664933329,1989710.96579174,4649189.669065398
13,24.117631164987284,43.268280442664796,2062923.7105931751,4622593.568273419
13,24.93285807299713,43.010486279369005,2135807.550183935,4595365.794770185
13,25.712354744846415,42.620645851973585,2207459.7597378814,4554162.560523635
13,26.482086730602163,42.22558731596571,2278583.0667186566,4512373.203338707
13,27.42510203565403,41.57022874692285,2368249.81959707,4442975.389212837
13,27.63441870028752,41.14794937098107,2391765.6171931303,4398212.166361397
13,27.45415564041589,40.78412621123453,2380755.615383096,4359617.316336026
13,26.87299065956938,40.52280918417753,2333548.2380294357,4331880.852224121
13,26.1204435661636,40.47795597792469,2268728.832903988,4327118.801543798
13,25.613108571384345,40.3738041746096,2225864.170762906,4316059.605355253
13,25.236244454620447,40.077388839969295,2196451.8586749337,4284574.406656422
13,25.300841090298782,39.831460253582925,2204818.281050542,4258438.192079375
13,25.692899188966372,39.45460737967754,2243195.312352411,4218370.8623987045
13,25.739520453593077,38.79963374855559,2254434.987896516,4148678.746179204
13,25.64427254162128,38.25055678551393,2251927.5967018637,4090204.8832622417
13,25.508661328493172,37.38234335193291,2248929.819938955,3997661.849771734
13,25.67396596170262,36.644385649976925,2270884.0777846384,3918932.6566486764
13,26.16100544173063,35.92277753048367,2321113.1805005586,3841894.6063033305
13,26.630745634368992,35.39527690744845,2367989.9056470604,3785550.9380600937
13,27.386338775010568,35.21049585619694,2437026.192382299,3765809.0633599926
13,28.036799200285756,35.037519547986484,2496670.0512702675,3747326.2792934068
13,28.39932388107089,34.779049048252546,2531598.9267322114,3719706.6923519196
13,28.86328602592025,34.828996125808665,2572440.017464078,3725044.6648779097
13,29.146581545006452,35.106585573614396,2594766.0811541853,3754706.328184297
13,29.602202844813885,35.41788996573617,2631964.5666826847,3787966.73361638
13,30.2989560587331,35.50713601891096,2692919.8704503416,3797500.6900355876
13,31.210912802405748,35.48383512225322,2774240.628575447,3795011.5643677497
13,32.03352354510665,35.51525445057163,2846989.5462245597,3798367.9345060308
13,32.49845160377846,35.79282079516788,2884972.1797090294,3828015.6550075407
13,32.883447727515254,35.9758106772562,2916903.9225008776,3847557.964625905
13,33.41073112696971,35.9061008541189,2964547.1275001406,3840113.6709444593
13,33.76705427663283,35.429353079843224,3002124.048102214,3789191.345401798
13,33.64455654410093,35.213444660706905,2993889.6318913703,3766124.1302341786
13,33.270482429057886,34.96232749641287,2963632.8037516093,3739293.3813841483
13,33.24296803374199,34.528819952283804,2966347.865026374,3692961.8491206137
13,33.45169369504261,34.0013569163591,2991189.3540267725,3636574.653964574
13,33.540581238594505,33.52051892010655,3004711.6303453497,3585160.212428117
